what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.search,3.5.1.r351_v20090708-0800,"org.eclipse.search",1417342993726
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1417342995304
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1417342995366
started,bundle,org.eclipse.cdt.debug.core,6.0.0.200909110608,"org.eclipse.cdt.debug.core",1417342996715
started,bundle,org.eclipse.cdt.debug.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.ui",1417342996724
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1417342996777
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1417343000540
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417343005934
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417343035261
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417343037057
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417343126749
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417343128910
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417343133037
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417343133779
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417343150971
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417343152448
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1417343154987
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417343156321
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417343157105
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417343158239
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.window.nextPerspective",1417343158339
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417343160177
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417343161523
opened,view,org.eclipse.team.svn.ui,0.7.8.I20090904-1300,"org.eclipse.team.svn.ui.repository.RepositoriesView",1417343162005
opened,view,org.eclipse.team.svn.ui,0.7.8.I20090904-1300,"org.eclipse.team.svn.ui.repository.browser.RepositoryBrowser",1417343162045
