what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.refresh",1417343655608
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417343655888
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417343656168
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.refresh",1417343657108
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417343657368
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417343657610
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring",1417343658540
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417343658750
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417343661149
executed,command,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1417343661159
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1417343661159
activated,perspective,org.eclipse.team.svn.ui,0.7.8.I20090904-1300,"org.eclipse.team.svn.ui.repository.RepositoryPerspective",1417343664304
activated,view,org.eclipse.team.svn.ui,0.7.8.I20090904-1300,"org.eclipse.team.svn.ui.repository.browser.RepositoryBrowser",1417343664304
activated,view,org.eclipse.team.svn.ui,0.7.8.I20090904-1300,"org.eclipse.team.svn.ui.repository.RepositoriesView",1417343665116
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417343683530
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417343690908
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417343691218
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417343703723
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1417343703723
activated,view,org.eclipse.team.svn.ui,0.7.8.I20090904-1300,"org.eclipse.team.svn.ui.repository.RepositoriesView",1417343703733
activated,perspective,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.CPerspective",1417343724770
activated,view,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui.GenericHistoryView",1417343724770
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417343727800
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417343802765
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1417343802773
