what,kind,bundleId,bundleVersion,description,time
activated,perspective,org.eclipse.team.svn.ui,0.7.8.I20090904-1300,"org.eclipse.team.svn.ui.repository.RepositoryPerspective",1417343162185
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1417343162295
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.perspectives.showPerspective",1417343162355
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.perspectives.showPerspective",1417343162355
activated,view,org.eclipse.team.svn.ui,0.7.8.I20090904-1300,"org.eclipse.team.svn.ui.repository.RepositoriesView",1417343163781
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417343165047
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417343165147
activated,perspective,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.CPerspective",1417343165197
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1417343165290
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.window.nextPerspective",1417343165908
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417343170440
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417343170592
activated,perspective,org.eclipse.team.svn.ui,0.7.8.I20090904-1300,"org.eclipse.team.svn.ui.repository.RepositoryPerspective",1417343170782
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.window.nextPerspective",1417343170852
activated,view,org.eclipse.team.svn.ui,0.7.8.I20090904-1300,"org.eclipse.team.svn.ui.repository.RepositoriesView",1417343171314
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417343172829
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1417343220165
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.selectAll",1417343227421
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1417343227491
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417343236791
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417343252351
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417343252451
activated,perspective,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.CPerspective",1417343252521
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1417343252551
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.window.nextPerspective",1417343253101
