what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417346428453
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417346430469
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417346435032
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417346435151
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417346437876
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417346438467
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.refresh",1417346440067
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417346440338
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417346441295
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417346454014
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417346455706
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417346456241
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417346468287
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1417346468455
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417346490062
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417346490809
executed,command,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.editors.lineNumberToggle",1417346497215
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.RunLast",1417346499332
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1417346502784
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1417346503753
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.RunLast",1417346505666
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1417346507257
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1417346511020
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1417346512073
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417346525687
