what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1417344581490
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417344582460
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417344582490
error,log,,,"Unhandled event loop exception",1417344582510
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417344583280
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417344583320
error,log,,,"Unhandled event loop exception",1417344583350
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417344583700
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417344583740
error,log,,,"Unhandled event loop exception",1417344583760
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417344584060
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417344584090
error,log,,,"Unhandled event loop exception",1417344584111
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417344584379
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417344584409
error,log,,,"Unhandled event loop exception",1417344584419
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417344584599
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417344584629
error,log,,,"Unhandled event loop exception",1417344584649
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417344584789
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417344584819
error,log,,,"Unhandled event loop exception",1417344584829
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417344584959
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417344584989
error,log,,,"Unhandled event loop exception",1417344585009
