what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1417345121007
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417345122645
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417345128096
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1417345140848
executed,command,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.edit.text.c.format",1417345143617
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1417345144575
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417345146375
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417345146405
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417345146415
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417345147065
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.RunLast",1417345147065
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.smartEnterInverse",1417345148860
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1417345150370
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1417345152940
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.saveAll",1417345157250
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417345163270
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417345163300
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417345163320
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417345164950
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.RunLast",1417345164960
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1417345166265
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.refresh",1417345166965
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.refresh",1417345167225
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.refresh",1417345167505
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417345172415
