what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.binaryEditor",1417345976489
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1417345978689
closed,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.binaryEditor",1417345978689
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1417345979109
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417345979812
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1417345980982
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417345981372
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.properties",1417345981422
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417345982590
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417346210614
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417346213272
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1417346214392
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417346214654
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.properties",1417346214707
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417346215165
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417346220037
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1417346220077
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1417346221248
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1417346225074
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1417346226987
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1417346227898
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417346228352
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417346243758
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1417346243781
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1417346243926
