what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1417345564931
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1417345569051
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.saveAll",1417345570751
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.findNext",1417345577745
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.findNext",1417345577745
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.findNext",1417345577745
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1417345579655
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1417345580005
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1417345581515
closed,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1417345581515
error,log,,,"Error in CDT UI during reconcile",1417345582347
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.close",1417345583637
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417345583647
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417345585693
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1417345585713
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417345597220
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417345710337
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1417345710375
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1417345712266
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417345713749
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417345720496
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417345721922
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417345731201
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.newWizard",1417345731221
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417345733407
