what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417345734757
executed,command,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1417345734767
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.rename",1417345734767
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1417345735704
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1417345736614
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417345737948
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417345742555
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1417345742748
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1417345743898
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1417345748138
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.buildAll",1417345752198
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417345752578
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417345780588
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1417345780608
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1417345781028
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417345781781
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417345783051
opened,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1417345783803
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417345794073
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1417345802311
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1417345803253
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1417345803643
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1417345805823
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.redo",1417345806303
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.redo",1417345806573
